id,date,lat,lon,concentration
102,2023-01-02 01:00,41.11588,1.191975,74.20070091763863
103,2023-01-02 01:00,41.44398,2.237875,51.29230120982278
104,2023-01-02 01:00,41.32177,2.082141,20.564165193224753
105,2023-01-02 02:00,41.39216,2.009802,25.10437891594191
106,2023-01-02 02:00,41.11588,1.191975,69.23923295940673
107,2023-01-02 02:00,41.44398,2.237875,53.651975208059284
108,2023-01-02 02:00,41.32177,2.082141,19.550105210502615
109,2023-01-02 03:00,41.39216,2.009802,19.620875069262127
110,2023-01-02 03:00,41.11588,1.191975,66.02432950023942
111,2023-01-02 03:00,41.44398,2.237875,35.575028783090744
112,2023-01-02 03:00,41.32177,2.082141,25.602891255877612
113,2023-01-02 04:00,41.39216,2.009802,19.728763253499324
114,2023-01-02 04:00,41.11588,1.191975,66.42210515997236
115,2023-01-02 04:00,41.44398,2.237875,46.10916938574489
116,2023-01-02 04:00,41.32177,2.082141,24.709322445802425
117,2023-01-02 05:00,41.39216,2.009802,20.329895765814285
118,2023-01-02 05:00,41.11588,1.191975,57.027614245147106
119,2023-01-02 05:00,41.44398,2.237875,67.98883969686335
120,2023-01-02 05:00,41.32177,2.082141,31.038032854744706
121,2023-01-02 06:00,41.39216,2.009802,25.9110728208613
122,2023-01-02 06:00,41.11588,1.191975,54.27739773418538
123,2023-01-02 06:00,41.44398,2.237875,82.48762898091319
124,2023-01-02 06:00,41.32177,2.082141,38.16960102259073
125,2023-01-02 07:00,41.39216,2.009802,25.16669869506927
126,2023-01-02 07:00,41.11588,1.191975,38.60007340144667
127,2023-01-02 07:00,41.44398,2.237875,91.65639841717596
128,2023-01-02 07:00,41.32177,2.082141,42.43536631844346
129,2023-01-02 08:00,41.39216,2.009802,25.71041824563585
130,2023-01-02 08:00,41.11588,1.191975,34.120810933733594
131,2023-01-02 08:00,41.44398,2.237875,85.14058225308305
132,2023-01-02 08:00,41.32177,2.082141,46.198410029094944
133,2023-01-02 09:00,41.39216,2.009802,24.687152009890042
134,2023-01-02 09:00,41.11588,1.191975,30.969548964143836
135,2023-01-02 09:00,41.44398,2.237875,77.92939302858986
136,2023-01-02 09:00,41.32177,2.082141,59.011796401880616
137,2023-01-02 10:00,41.39216,2.009802,24.35861827092186
138,2023-01-02 10:00,41.11588,1.191975,33.14804695888576
139,2023-01-02 10:00,41.44398,2.237875,69.26800789622493
140,2023-01-02 10:00,41.32177,2.082141,34.11085112592219
141,2023-01-02 11:00,41.39216,2.009802,16.291511615769085
142,2023-01-02 11:00,41.11588,1.191975,28.914493899299437
143,2023-01-02 11:00,41.44398,2.237875,55.85775966103941
144,2023-01-02 11:00,41.32177,2.082141,18.745913066345473
145,2023-01-02 12:00,41.39216,2.009802,13.913313317269003
146,2023-01-02 12:00,41.11588,1.191975,31.953156798462587
147,2023-01-02 12:00,41.44398,2.237875,44.0515502783758
148,2023-01-02 12:00,41.32177,2.082141,15.532818580248122
149,2023-01-02 13:00,41.39216,2.009802,14.984209064603855
150,2023-01-02 13:00,41.11588,1.191975,38.67037321656863
151,2023-01-02 13:00,41.44398,2.237875,44.173664744798955
152,2023-01-02 13:00,41.32177,2.082141,17.62175654318548
153,2023-01-02 14:00,41.39216,2.009802,18.23325935539423
154,2023-01-02 14:00,41.11588,1.191975,45.15672406126945
155,2023-01-02 14:00,41.44398,2.237875,45.32072219395652
156,2023-01-02 14:00,41.32177,2.082141,26.964327841222108
157,2023-01-02 15:00,41.39216,2.009802,28.091124710419077
158,2023-01-02 15:00,41.11588,1.191975,63.96629511358749
159,2023-01-02 15:00,41.44398,2.237875,58.41831412666275
160,2023-01-02 15:00,41.32177,2.082141,38.60839721993272
161,2023-01-02 16:00,41.39216,2.009802,42.32039742756386
162,2023-01-02 16:00,41.11588,1.191975,76.75489098192281
163,2023-01-02 16:00,41.44398,2.237875,93.23345726127909
164,2023-01-02 16:00,41.32177,2.082141,65.91480555282614
165,2023-01-02 17:00,41.39216,2.009802,49.3455925207743
166,2023-01-02 17:00,41.11588,1.191975,54.603990256769336
167,2023-01-02 17:00,41.44398,2.237875,108.87932386311317
168,2023-01-02 17:00,41.32177,2.082141,84.00442616092047
169,2023-01-02 18:00,41.39216,2.009802,48.242682092554304
170,2023-01-02 18:00,41.11588,1.191975,43.78284565233891
171,2023-01-02 18:00,41.44398,2.237875,104.91271755619817
172,2023-01-02 18:00,41.32177,2.082141,80.99496365558099
173,2023-01-02 19:00,41.39216,2.009802,39.814651384627915
174,2023-01-02 19:00,41.11588,1.191975,54.03647923379701
175,2023-01-02 19:00,41.44398,2.237875,119.40564144264626
176,2023-01-02 19:00,41.32177,2.082141,90.47255957905112
177,2023-01-02 20:00,41.39216,2.009802,39.773522896691915
178,2023-01-02 20:00,41.11588,1.191975,57.74470396535804
179,2023-01-02 20:00,41.44398,2.237875,115.39018302924585
180,2023-01-02 20:00,41.32177,2.082141,82.82621743937848
181,2023-01-02 21:00,41.39216,2.009802,48.76145125125919
182,2023-01-02 21:00,41.11588,1.191975,47.486950746360904
183,2023-01-02 21:00,41.44398,2.237875,99.43417234478905
184,2023-01-02 21:00,41.32177,2.082141,89.80295880934071
185,2023-01-02 22:00,41.39216,2.009802,53.04917437400684
186,2023-01-02 22:00,41.11588,1.191975,42.98921140080134
187,2023-01-02 22:00,41.44398,2.237875,93.36261377711583
188,2023-01-02 22:00,41.32177,2.082141,84.15181767119893
189,2023-01-02 23:00,41.39216,2.009802,43.97779795591442
190,2023-01-02 23:00,41.11588,1.191975,47.380986035023675
191,2023-01-02 23:00,41.44398,2.237875,92.73743488334239
192,2023-01-02 23:00,41.32177,2.082141,96.5167526432697
193,2023-01-03 00:00,41.39216,2.009802,22.06803780935802
194,2023-01-03 00:00,41.11588,1.191975,69.7947539427179
195,2023-01-03 00:00,41.44398,2.237875,77.16894742714288
196,2023-01-03 00:00,41.32177,2.082141,20.75904287661259
197,2023-01-03 01:00,41.39216,2.009802,23.45929190953271
198,2023-01-03 01:00,41.11588,1.191975,66.92060433557592
199,2023-01-03 01:00,41.44398,2.237875,50.61128875841043
200,2023-01-03 01:00,41.32177,2.082141,20.564165193224753
201,2023-01-03 02:00,41.39216,2.009802,23.07874419108752
202,2023-01-03 02:00,41.11588,1.191975,75.83625896146293
203,2023-01-03 02:00,41.44398,2.237875,48.4955751898904
204,2023-01-03 02:00,41.32177,2.082141,21.00315392864527
205,2023-01-03 03:00,41.39216,2.009802,19.397446019707136
206,2023-01-03 03:00,41.11588,1.191975,72.40446458042825
207,2023-01-03 03:00,41.44398,2.237875,38.784360144303704
208,2023-01-03 03:00,41.32177,2.082141,23.330381320372727
209,2023-01-03 04:00,41.39216,2.009802,19.728763253499324
210,2023-01-03 04:00,41.11588,1.191975,66.42210515997236
211,2023-01-03 04:00,41.44398,2.237875,46.10916938574489
212,2023-01-03 04:00,41.32177,2.082141,24.709322445802425
213,2023-01-03 05:00,41.39216,2.009802,21.739348372925118
214,2023-01-03 05:00,41.11588,1.191975,57.027614245147106
215,2023-01-03 05:00,41.44398,2.237875,67.98883969686335
216,2023-01-03 05:00,41.32177,2.082141,31.038032854744706
217,2023-01-03 06:00,41.39216,2.009802,25.9110728208613
218,2023-01-03 06:00,41.11588,1.191975,54.27739773418538
219,2023-01-03 06:00,41.44398,2.237875,82.48762898091319
220,2023-01-03 06:00,41.32177,2.082141,38.16960102259073
221,2023-01-03 07:00,41.39216,2.009802,27.006340191034646
222,2023-01-03 07:00,41.11588,1.191975,38.60007340144667
223,2023-01-03 07:00,41.44398,2.237875,91.65639841717596
224,2023-01-03 07:00,41.32177,2.082141,41.703930114898434
225,2023-01-03 08:00,41.39216,2.009802,25.334960100279208
226,2023-01-03 08:00,41.11588,1.191975,36.86189285603762
227,2023-01-03 08:00,41.44398,2.237875,85.14058225308305
228,2023-01-03 08:00,41.32177,2.082141,46.41596356027141
229,2023-01-03 09:00,41.39216,2.009802,24.687152009890042
230,2023-01-03 09:00,41.11588,1.191975,33.53202963974825
231,2023-01-03 09:00,41.44398,2.237875,71.1145598128264
232,2023-01-03 09:00,41.32177,2.082141,58.70759864562657
233,2023-01-03 10:00,41.39216,2.009802,24.35861827092186
234,2023-01-03 10:00,41.11588,1.191975,33.14804695888576
235,2023-01-03 10:00,41.44398,2.237875,63.268514063400886
236,2023-01-03 10:00,41.32177,2.082141,34.62449447486641
237,2023-01-03 11:00,41.39216,2.009802,16.291511615769085
238,2023-01-03 11:00,41.11588,1.191975,28.914493899299437
239,2023-01-03 11:00,41.44398,2.237875,55.85775966103941
240,2023-01-03 11:00,41.32177,2.082141,20.279811547925302
241,2023-01-03 12:00,41.39216,2.009802,13.913313317269003
242,2023-01-03 12:00,41.11588,1.191975,34.970642926132555
243,2023-01-03 12:00,41.44398,2.237875,44.0515502783758
244,2023-01-03 12:00,41.32177,2.082141,15.532818580248122
245,2023-01-03 13:00,41.39216,2.009802,14.984209064603855
246,2023-01-03 13:00,41.11588,1.191975,38.67037321656863
247,2023-01-03 13:00,41.44398,2.237875,44.173664744798955
248,2023-01-03 13:00,41.32177,2.082141,17.62175654318548
249,2023-01-03 14:00,41.39216,2.009802,18.23325935539423
250,2023-01-03 14:00,41.11588,1.191975,45.15672406126945
251,2023-01-03 14:00,41.44398,2.237875,46.05269099864595
252,2023-01-03 14:00,41.32177,2.082141,26.964327841222108
253,2023-01-03 15:00,41.39216,2.009802,28.091124710419077
254,2023-01-03 15:00,41.11588,1.191975,63.96629511358749
255,2023-01-03 15:00,41.44398,2.237875,58.41831412666275
256,2023-01-03 15:00,41.32177,2.082141,38.60839721993272
257,2023-01-03 16:00,41.39216,2.009802,44.83594478846178
258,2023-01-03 16:00,41.11588,1.191975,73.38540983559172
259,2023-01-03 16:00,41.44398,2.237875,93.23345726127909
260,2023-01-03 16:00,41.32177,2.082141,65.91480555282614
261,2023-01-03 17:00,41.39216,2.009802,53.41032807375199
262,2023-01-03 17:00,41.11588,1.191975,58.77131258465343
263,2023-01-03 17:00,41.44398,2.237875,108.87932386311317
264,2023-01-03 17:00,41.32177,2.082141,77.67741396786391
265,2023-01-03 18:00,41.39216,2.009802,51.78327525989704
266,2023-01-03 18:00,41.11588,1.191975,47.00667353204778
267,2023-01-03 18:00,41.44398,2.237875,105.194480616495
268,2023-01-03 18:00,41.32177,2.082141,81.20371359456368
269,2023-01-03 19:00,41.39216,2.009802,39.814651384627915
270,2023-01-03 19:00,41.11588,1.191975,54.03647923379701
271,2023-01-03 19:00,41.44398,2.237875,110.04156462825611
272,2023-01-03 19:00,41.32177,2.082141,90.47255957905112
273,2023-01-03 20:00,41.39216,2.009802,37.58061708516864
274,2023-01-03 20:00,41.11588,1.191975,53.89299023427606
275,2023-01-03 20:00,41.44398,2.237875,115.39018302924585
276,2023-01-03 20:00,41.32177,2.082141,91.0514254125415
277,2023-01-03 21:00,41.39216,2.009802,48.76145125125919
278,2023-01-03 21:00,41.11588,1.191975,47.486950746360904
279,2023-01-03 21:00,41.44398,2.237875,99.43417234478905
280,2023-01-03 21:00,41.32177,2.082141,82.68366027344611
281,2023-01-03 22:00,41.39216,2.009802,49.42546561637444
282,2023-01-03 22:00,41.11588,1.191975,45.91595574064372
283,2023-01-03 22:00,41.44398,2.237875,101.02821135681555
284,2023-01-03 22:00,41.32177,2.082141,91.31970380381847
285,2023-01-03 23:00,41.39216,2.009802,47.064767715434755
286,2023-01-03 23:00,41.11588,1.191975,47.380986035023675
287,2023-01-03 23:00,41.44398,2.237875,85.09648246285974
288,2023-01-03 23:00,41.32177,2.082141,96.5167526432697
289,2023-01-04 00:00,41.39216,2.009802,20.648344908255833
290,2023-01-04 00:00,41.11588,1.191975,69.7947539427179
291,2023-01-04 00:00,41.44398,2.237875,77.16894742714288
292,2023-01-04 00:00,41.32177,2.082141,22.166968680371582
293,2023-01-04 01:00,41.39216,2.009802,25.412004780484043
294,2023-01-04 01:00,41.11588,1.191975,74.20070091763863
295,2023-01-04 01:00,41.44398,2.237875,55.89880017046447
296,2023-01-04 01:00,41.32177,2.082141,20.564165193224753
297,2023-01-04 02:00,41.39216,2.009802,25.10437891594191
298,2023-01-04 02:00,41.11588,1.191975,75.83625896146293
299,2023-01-04 02:00,41.44398,2.237875,53.651975208059284
300,2023-01-04 02:00,41.32177,2.082141,20.12499640582801
301,2023-01-04 03:00,41.39216,2.009802,21.125108161149726
302,2023-01-04 03:00,41.11588,1.191975,72.40446458042825
303,2023-01-04 03:00,41.44398,2.237875,38.784360144303704
304,2023-01-04 03:00,41.32177,2.082141,25.602891255877612
305,2023-01-04 04:00,41.39216,2.009802,18.41941891889326
306,2023-01-04 04:00,41.11588,1.191975,66.42210515997236
307,2023-01-04 04:00,41.44398,2.237875,46.10916938574489
308,2023-01-04 04:00,41.32177,2.082141,24.59789761538546
309,2023-01-04 05:00,41.39216,2.009802,20.070939445986482
310,2023-01-04 05:00,41.11588,1.191975,57.027614245147106
311,2023-01-04 05:00,41.44398,2.237875,67.98883969686335
312,2023-01-04 05:00,41.32177,2.082141,31.038032854744706
313,2023-01-04 06:00,41.39216,2.009802,25.9110728208613
314,2023-01-04 06:00,41.11588,1.191975,54.27739773418538
315,2023-01-04 06:00,41.44398,2.237875,82.48762898091319
316,2023-01-04 06:00,41.32177,2.082141,38.16960102259073
317,2023-01-04 07:00,41.39216,2.009802,27.006340191034646
318,2023-01-04 07:00,41.11588,1.191975,38.60007340144667
319,2023-01-04 07:00,41.44398,2.237875,91.65639841717596
320,2023-01-04 07:00,41.32177,2.082141,46.002896702309556
321,2023-01-04 08:00,41.39216,2.009802,27.533341212149963
322,2023-01-04 08:00,41.11588,1.191975,36.86189285603762
323,2023-01-04 08:00,41.44398,2.237875,85.14058225308305
324,2023-01-04 08:00,41.32177,2.082141,50.36883467282083
325,2023-01-04 09:00,41.39216,2.009802,26.753713321583273
326,2023-01-04 09:00,41.11588,1.191975,33.53202963974825
327,2023-01-04 09:00,41.44398,2.237875,77.92939302858986
328,2023-01-04 09:00,41.32177,2.082141,59.011796401880616
329,2023-01-04 10:00,41.39216,2.009802,24.35861827092186
330,2023-01-04 10:00,41.11588,1.191975,30.723479431234736
331,2023-01-04 10:00,41.44398,2.237875,69.26800789622493
332,2023-01-04 10:00,41.32177,2.082141,37.4327302317859
333,2023-01-04 11:00,41.39216,2.009802,17.480531377463358
334,2023-01-04 11:00,41.11588,1.191975,28.914493899299437
335,2023-01-04 11:00,41.44398,2.237875,55.85775966103941
336,2023-01-04 11:00,41.32177,2.082141,20.279811547925302
337,2023-01-04 12:00,41.39216,2.009802,13.913313317269003
338,2023-01-04 12:00,41.11588,1.191975,34.970642926132555
339,2023-01-04 12:00,41.44398,2.237875,44.0515502783758
340,2023-01-04 12:00,41.32177,2.082141,15.532818580248122
341,2023-01-04 13:00,41.39216,2.009802,14.984209064603855
342,2023-01-04 13:00,41.11588,1.191975,38.67037321656863
343,2023-01-04 13:00,41.44398,2.237875,44.173664744798955
344,2023-01-04 13:00,41.32177,2.082141,17.62175654318548
345,2023-01-04 14:00,41.39216,2.009802,17.433652809440314
346,2023-01-04 14:00,41.11588,1.191975,45.15672406126945
347,2023-01-04 14:00,41.44398,2.237875,46.05269099864595
348,2023-01-04 14:00,41.32177,2.082141,26.964327841222108
349,2023-01-04 15:00,41.39216,2.009802,28.091124710419077
350,2023-01-04 15:00,41.11588,1.191975,63.96629511358749
351,2023-01-04 15:00,41.44398,2.237875,54.2093979545671
352,2023-01-04 15:00,41.32177,2.082141,38.60839721993272
353,2023-01-04 16:00,41.39216,2.009802,44.83594478846178
354,2023-01-04 16:00,41.11588,1.191975,76.75489098192281
355,2023-01-04 16:00,41.44398,2.237875,85.94242432319325
356,2023-01-04 16:00,41.32177,2.082141,65.91480555282614
357,2023-01-04 17:00,41.39216,2.009802,53.41032807375199
358,2023-01-04 17:00,41.11588,1.191975,58.77131258465343
359,2023-01-04 17:00,41.44398,2.237875,108.87932386311317
360,2023-01-04 17:00,41.32177,2.082141,84.00442616092047
361,2023-01-04 18:00,41.39216,2.009802,51.78327525989704
362,2023-01-04 18:00,41.11588,1.191975,47.00667353204778
363,2023-01-04 18:00,41.44398,2.237875,114.42713924429897
364,2023-01-04 18:00,41.32177,2.082141,88.04264900180631
365,2023-01-04 19:00,41.39216,2.009802,39.814651384627915
366,2023-01-04 19:00,41.11588,1.191975,54.03647923379701
367,2023-01-04 19:00,41.44398,2.237875,119.40564144264626
368,2023-01-04 19:00,41.32177,2.082141,90.47255957905112
369,2023-01-04 20:00,41.39216,2.009802,39.773522896691915
370,2023-01-04 20:00,41.11588,1.191975,57.74470396535804
371,2023-01-04 20:00,41.44398,2.237875,115.39018302924585
372,2023-01-04 20:00,41.32177,2.082141,91.0514254125415
373,2023-01-04 21:00,41.39216,2.009802,48.76145125125919
374,2023-01-04 21:00,41.11588,1.191975,48.617593848483914
375,2023-01-04 21:00,41.44398,2.237875,99.43417234478905
376,2023-01-04 21:00,41.32177,2.082141,89.80295880934071
377,2023-01-04 22:00,41.39216,2.009802,53.04917437400684
378,2023-01-04 22:00,41.11588,1.191975,45.91595574064372
379,2023-01-04 22:00,41.44398,2.237875,101.02821135681555
380,2023-01-04 22:00,41.32177,2.082141,91.31970380381847
381,2023-01-04 23:00,41.39216,2.009802,47.064767715434755
382,2023-01-04 23:00,41.11588,1.191975,47.380986035023675
383,2023-01-04 23:00,41.44398,2.237875,92.73743488334239
384,2023-01-04 23:00,41.32177,2.082141,96.5167526432697
385,2023-01-05 00:00,41.39216,2.009802,22.06803780935802
386,2023-01-05 00:00,41.11588,1.191975,69.7947539427179
387,2023-01-05 00:00,41.44398,2.237875,77.16894742714288
388,2023-01-05 00:00,41.32177,2.082141,22.166968680371582
389,2023-01-05 01:00,41.39216,2.009802,25.412004780484043
390,2023-01-05 01:00,41.11588,1.191975,74.20070091763863
391,2023-01-05 01:00,41.44398,2.237875,55.89880017046447
392,2023-01-05 01:00,41.32177,2.082141,20.564165193224753
393,2023-01-05 02:00,41.39216,2.009802,25.10437891594191
394,2023-01-05 02:00,41.11588,1.191975,75.83625896146293
395,2023-01-05 02:00,41.44398,2.237875,53.651975208059284
396,2023-01-05 02:00,41.32177,2.082141,21.00315392864527
397,2023-01-05 03:00,41.39216,2.009802,21.125108161149726
398,2023-01-05 03:00,41.11588,1.191975,72.40446458042825
399,2023-01-05 03:00,41.44398,2.237875,38.784360144303704
400,2023-01-05 03:00,41.32177,2.082141,25.602891255877612
401,2023-01-05 04:00,41.39216,2.009802,19.728763253499324
402,2023-01-05 04:00,41.11588,1.191975,66.42210515997236
403,2023-01-05 04:00,41.44398,2.237875,46.10916938574489
404,2023-01-05 04:00,41.32177,2.082141,26.733872408260535
405,2023-01-05 05:00,41.39216,2.009802,21.739348372925118
406,2023-01-05 05:00,41.11588,1.191975,57.027614245147106
407,2023-01-05 05:00,41.44398,2.237875,67.98883969686335
408,2023-01-05 05:00,41.32177,2.082141,31.038032854744706
409,2023-01-05 06:00,41.39216,2.009802,25.9110728208613
410,2023-01-05 06:00,41.11588,1.191975,54.27739773418538
411,2023-01-05 06:00,41.44398,2.237875,75.2326527422006
412,2023-01-05 06:00,41.32177,2.082141,35.298089173716114
413,2023-01-05 07:00,41.39216,2.009802,24.37032689481836
414,2023-01-05 07:00,41.11588,1.191975,38.60007340144667
415,2023-01-05 07:00,41.44398,2.237875,80.31471268050319
416,2023-01-05 07:00,41.32177,2.082141,44.41953735212016
417,2023-01-05 08:00,41.39216,2.009802,24.841241971917153
418,2023-01-05 08:00,41.11588,1.191975,32.82335524049266
419,2023-01-05 08:00,41.44398,2.237875,85.14058225308305
420,2023-01-05 08:00,41.32177,2.082141,50.36883467282083
421,2023-01-05 09:00,41.39216,2.009802,26.753713321583273
422,2023-01-05 09:00,41.11588,1.191975,33.53202963974825
423,2023-01-05 09:00,41.44398,2.237875,68.44037259155931
424,2023-01-05 09:00,41.32177,2.082141,56.55144487061346
425,2023-01-05 10:00,41.39216,2.009802,24.35861827092186
426,2023-01-05 10:00,41.11588,1.191975,29.575841735038576
427,2023-01-05 10:00,41.44398,2.237875,69.26800789622493
428,2023-01-05 10:00,41.32177,2.082141,37.4327302317859
429,2023-01-05 11:00,41.39216,2.009802,17.480531377463358
430,2023-01-05 11:00,41.11588,1.191975,28.914493899299437
431,2023-01-05 11:00,41.44398,2.237875,55.85775966103941
432,2023-01-05 11:00,41.32177,2.082141,20.279811547925302
433,2023-01-05 12:00,41.39216,2.009802,13.913313317269003
434,2023-01-05 12:00,41.11588,1.191975,34.970642926132555
435,2023-01-05 12:00,41.44398,2.237875,44.0515502783758
436,2023-01-05 12:00,41.32177,2.082141,15.532818580248122
437,2023-01-05 13:00,41.39216,2.009802,14.984209064603855
438,2023-01-05 13:00,41.11588,1.191975,38.67037321656863
439,2023-01-05 13:00,41.44398,2.237875,44.173664744798955
440,2023-01-05 13:00,41.32177,2.082141,17.62175654318548
441,2023-01-05 14:00,41.39216,2.009802,18.23325935539423
442,2023-01-05 14:00,41.11588,1.191975,45.15672406126945
443,2023-01-05 14:00,41.44398,2.237875,46.05269099864595
444,2023-01-05 14:00,41.32177,2.082141,26.964327841222108
445,2023-01-05 15:00,41.39216,2.009802,28.091124710419077
446,2023-01-05 15:00,41.11588,1.191975,63.96629511358749
447,2023-01-05 15:00,41.44398,2.237875,58.41831412666275
448,2023-01-05 15:00,41.32177,2.082141,38.60839721993272
449,2023-01-05 16:00,41.39216,2.009802,44.83594478846178
450,2023-01-05 16:00,41.11588,1.191975,76.75489098192281
